S/N,Warehouse,Order date,Delivery date,Customer,Zipcode
8112,Butler,8/18/2022 22:51,8/23/2022 12:27,564,15317
8113,Washington,8/18/2022 22:57,8/22/2022 11:24,159369,15236
8114,Beaver,8/18/2022 23:06,8/23/2022 13:00,236605,15236
8115,Butler,8/18/2022 23:26,8/23/2022 14:01,98640,15235
8116,McKees Rocks,8/18/2022 23:54,8/23/2022 14:33,87400,15102
8117,Washington,8/18/2022 3:24,8/22/2022 11:00,234674,15234
8118,McKees Rocks,8/18/2022 4:57,8/23/2022 14:32,87400,15102
8119,Washington Big Box,8/18/2022 5:36,8/23/2022 13:49,233438,15367
8120,Pittsburgh Mills,8/18/2022 6:28,8/19/2022 12:30,23451,15232
8121,Pittsburgh Mills,8/18/2022 6:49,8/22/2022 11:01,175408,15143
8122,Pittsburgh Mills,8/18/2022 7:00,8/22/2022 11:34,204352,15237
8123,McKees Rocks,8/18/2022 7:05,8/22/2022 10:51,2817,15241
8124,Pittsburgh Mills,8/18/2022 7:06,8/22/2022 10:52,2817,15241
8125,Washington,8/18/2022 7:06,8/22/2022 10:54,2817,15241
8126,Butler,8/18/2022 7:06,8/24/2022 14:15,2817,15241
8127,Butler,8/18/2022 7:38,8/23/2022 15:15,98234,15217
8128,Washington Big Box,8/18/2022 8:05,8/22/2022 11:18,230364,15237
8129,Pittsburgh Mills,8/18/2022 8:07,8/22/2022 11:08,8240,15317
8130,Washington,8/18/2022 8:47,8/23/2022 14:40,2715,15317
8131,Washington,8/18/2022 9:02,8/23/2022 10:32,184734,15226
8132,McKees Rocks,8/18/2022 9:03,8/23/2022 10:36,184734,15226
8133,Pittsburgh Mills,8/18/2022 9:04,8/19/2022 17:09,168033,15301
8134,Pittsburgh Mills,8/18/2022 9:11,8/22/2022 11:23,159369,15236
8135,McKees Rocks,8/19/2021 14:13,8/23/2021 16:24,20043,15228
8136,Beaver,8/19/2021 18:55,8/23/2021 18:51,2223,15317
8137,Washington,8/19/2021 20:40,8/24/2021 13:47,2956,15241
8138,McKees Rocks,8/19/2021 20:42,8/23/2021 16:35,2956,15241
8139,Butler,8/19/2021 20:53,8/24/2021 13:17,3139,15044
8140,Washington,8/19/2021 7:45,8/23/2021 20:13,2817,15241
8141,McKees Rocks,8/19/2021 7:47,8/23/2021 17:06,2817,15241
8142,Beaver,8/19/2021 8:28,8/23/2021 16:53,9032,15241
8143,Washington,8/19/2022 10:25,8/23/2022 13:11,187072,15235
8144,Pittsburgh Mills,8/19/2022 10:28,8/24/2022 13:03,52889,15044
8145,Pittsburgh Mills,8/19/2022 11:46,8/24/2022 10:12,52131,15237
8146,Beaver,8/19/2022 12:41,8/25/2022 9:26,212936,15210
8147,Washington Big Box,8/19/2022 14:15,8/22/2022 13:08,236449,15017
8148,Butler,8/19/2022 15:32,8/23/2022 9:52,133111,15226
8149,Washington Big Box,8/19/2022 17:41,8/22/2022 14:34,68845,15044
8150,Pittsburgh Mills,8/19/2022 17:43,8/23/2022 9:46,141328,15234
8151,Butler,8/19/2022 17:59,8/29/2022 10:01,11396,15220
8152,McKees Rocks,8/19/2022 17:59,8/29/2022 10:11,11396,15220
8153,Washington,8/19/2022 19:04,8/23/2022 11:29,234599,15241
8154,Pittsburgh Mills,8/19/2022 21:01,8/23/2022 12:26,564,15317
8155,Washington Big Box,8/19/2022 22:23,8/22/2022 14:53,107026,15101
8156,Beaver,8/19/2022 22:38,8/23/2022 11:03,177500,15220
8157,Pittsburgh Mills,8/19/2022 22:45,8/23/2022 13:04,236605,15236
8158,Pittsburgh Mills,8/19/2022 22:50,8/24/2022 9:16,143967,15237
8159,Beaver,8/19/2022 22:58,8/23/2022 10:34,184734,15226
8160,Butler,8/19/2022 23:03,8/23/2022 13:01,110854,15236
8161,McKees Rocks,8/19/2022 23:22,8/22/2022 14:07,195893,15143
8162,Butler,8/19/2022 23:27,8/24/2022 14:37,9032,15241
8163,Beaver,8/19/2022 23:30,8/24/2022 14:36,9032,15241
8164,Beaver,8/19/2022 6:14,8/23/2022 14:56,207438,15317
8165,Washington,8/19/2022 6:19,8/23/2022 14:56,207438,15317
8166,Pittsburgh Mills,8/19/2022 6:33,8/24/2022 14:22,2817,15241
8167,Washington,8/19/2022 6:36,8/22/2022 10:50,2817,15241
8168,Butler,8/19/2022 6:36,8/24/2022 14:15,2817,15241
8169,Washington,8/19/2022 6:52,8/23/2022 9:28,234993,15203
8170,Washington,8/19/2022 6:53,8/22/2022 11:08,8240,15317
8171,Pittsburgh Mills,8/19/2022 7:11,8/22/2022 10:49,141527,15236
8172,McKees Rocks,8/19/2022 7:26,8/22/2022 11:47,14443,15227
8173,Beaver,8/19/2022 7:54,8/23/2022 10:24,41508,15228
8174,Beaver,8/19/2022 7:55,8/22/2022 14:18,220305,15237
8175,Washington,8/19/2022 8:12,8/24/2022 8:42,235743,15212
8176,Butler,8/19/2022 8:22,8/23/2022 14:21,210483,15221
8177,Washington,8/19/2022 8:26,8/24/2022 13:06,195845,15237
8178,McKees Rocks,8/19/2022 8:28,8/24/2022 13:04,195845,15237
8179,Pittsburgh Mills,8/19/2022 8:32,8/23/2022 13:42,78432,15235
8180,Washington,8/19/2022 8:48,8/23/2022 15:59,225651,15106
8181,Washington Big Box,8/19/2022 9:07,8/22/2022 13:37,6109,15243
8182,Butler,8/19/2022 9:53,8/23/2022 14:21,136760,15342
8183,Washington,8/20/2021 10:32,8/23/2021 20:24,15985,15220
8184,McKees Rocks,8/20/2021 21:36,8/23/2021 16:54,9032,15241
8185,Washington,8/20/2021 21:38,8/24/2021 13:35,9032,15241
8186,Beaver,8/20/2021 21:55,8/25/2021 19:04,214,15220
8187,Butler,8/20/2021 22:41,8/25/2021 19:04,2956,15241
8188,Washington,8/20/2021 22:42,8/24/2021 13:46,2956,15241
8189,Beaver,8/20/2021 8:23,8/25/2021 19:04,2817,15241
8190,McKees Rocks,8/20/2021 8:24,8/23/2021 17:05,2817,15241
8191,Washington,8/20/2021 8:24,8/24/2021 13:28,2817,15241
8192,Beaver,8/20/2022 1:09,8/23/2022 10:00,163,15226
8193,Pittsburgh Mills,8/20/2022 10:21,8/24/2022 12:36,236460,15090
8194,Butler,8/20/2022 10:29,8/24/2022 10:18,62358,15143
8195,Washington Big Box,8/20/2022 11:17,8/22/2022 13:46,235506,15216
8196,Pittsburgh Mills,8/20/2022 11:18,8/24/2022 13:13,235506,15216
8197,Pittsburgh Mills,8/20/2022 11:25,8/23/2022 14:13,18127,15221
8198,Beaver,8/20/2022 11:44,8/23/2022 10:45,65176,15216
8199,Washington,8/20/2022 13:22,8/23/2022 15:43,227622,15057
8200,Pittsburgh Mills,8/20/2022 14:41,8/24/2022 14:50,227492,15241
8201,Pittsburgh Mills,8/20/2022 16:22,8/23/2022 9:48,49260,15217
8202,Butler,8/20/2022 16:35,8/24/2022 14:29,49260,15217
8203,Butler,8/20/2022 22:33,8/23/2022 12:46,177391,15317
8204,Washington,8/20/2022 22:35,8/23/2022 12:47,177391,15317
8205,Beaver,8/20/2022 22:37,8/23/2022 12:44,177391,15317
8206,Butler,8/20/2022 6:07,8/23/2022 14:38,63715,15102
8207,Pittsburgh Mills,8/20/2022 6:22,8/25/2022 11:56,222000,15205
8208,Pittsburgh Mills,8/20/2022 6:41,8/23/2022 13:55,175845,15367
8209,Beaver,8/20/2022 6:54,8/23/2022 16:26,91505,15205
8210,Washington Big Box,8/20/2022 7:44,8/22/2022 12:37,57823,15301
8211,Butler,8/20/2022 8:03,8/23/2022 12:29,65699,15222
8212,Pittsburgh Mills,8/20/2022 9:19,8/23/2022 14:20,133457,15102
8213,Washington,8/20/2022 9:55,8/24/2022 13:11,38975,15044
8214,Butler,8/21/2021 11:31,8/25/2021 19:04,14650,15102
8215,Butler,8/21/2021 12:01,8/25/2021 19:04,17087,15367
8216,Beaver,8/21/2021 23:33,8/25/2021 19:04,11565,15317
8217,Washington,8/21/2022 10:24,8/23/2022 12:41,119846,15236
8218,Washington Big Box,8/21/2022 11:59,8/22/2022 13:20,209113,15017
8219,Washington,8/21/2022 12:24,8/23/2022 13:35,237903,15235
8220,Beaver,8/21/2022 15:12,8/24/2022 10:07,124042,15143
8221,Washington Big Box,8/21/2022 18:15,8/23/2022 10:13,237097,15224
8222,Pittsburgh Mills,8/21/2022 19:43,8/22/2022 17:20,228098,15238
8223,McKees Rocks,8/21/2022 8:16,8/23/2022 8:53,23359,15232
8224,Butler,8/22/2021 22:36,8/25/2021 19:04,8240,15317
8225,Beaver,8/22/2021 22:38,8/25/2021 19:04,8240,15317
8226,Washington,8/22/2021 22:38,8/23/2021 19:34,8240,15317
8227,Butler,8/22/2022 10:20,8/25/2022 8:50,23451,15232
8228,Washington Big Box,8/22/2022 10:40,8/23/2022 15:19,199164,15057
8229,Washington Big Box,8/22/2022 13:21,8/23/2022 15:45,225126,15220
8230,Beaver,8/22/2022 13:42,8/25/2022 11:42,3495,15102
8231,Washington Big Box,8/22/2022 16:14,8/24/2022 12:32,2374,15212
8232,McKees Rocks,8/22/2022 16:49,8/24/2022 12:53,15619,15216
8233,McKees Rocks,8/22/2022 17:46,8/23/2022 12:12,56954,15202
8234,Butler,8/22/2022 19:31,8/25/2022 10:47,39417,15228
8235,Washington,8/22/2022 2:21,8/24/2022 13:12,17562,15237
8236,Pittsburgh Mills,8/22/2022 20:11,8/24/2022 14:59,17538,15241
8237,Pittsburgh Mills,8/22/2022 21:47,8/24/2022 13:48,232541,15234
8238,Washington,8/22/2022 21:48,8/24/2022 13:50,232541,15234
8239,Butler,8/22/2022 21:50,8/25/2022 11:04,212831,15220
8240,Pittsburgh Mills,8/22/2022 21:53,8/24/2022 14:08,172787,15102
8241,Beaver,8/22/2022 22:05,8/24/2022 14:10,165457,15206
8242,Beaver,8/22/2022 22:18,8/24/2022 13:57,23451,15232
8243,Beaver,8/22/2022 22:19,8/24/2022 14:26,28723,15208
8244,Pittsburgh Mills,8/22/2022 22:27,8/24/2022 13:19,127790,15216
8245,Washington,8/22/2022 22:27,8/24/2022 9:56,47136,15237
8246,Washington Big Box,8/22/2022 22:28,8/24/2022 9:57,47136,15237
8247,McKees Rocks,8/22/2022 22:30,8/24/2022 8:56,18276,15212
8248,Washington,8/22/2022 22:43,8/24/2022 14:02,238769,15206
8249,Washington,8/22/2022 22:59,8/24/2022 13:03,10339,15220
8250,Butler,8/22/2022 22:59,8/29/2022 10:14,148252,15317
8251,Pittsburgh Mills,8/22/2022 23:01,8/24/2022 13:31,240391,15226
8252,Washington,8/22/2022 23:05,8/24/2022 9:32,195893,15143
8253,Beaver,8/22/2022 23:08,8/24/2022 13:20,239227,15237
8254,Washington,8/22/2022 23:30,8/24/2022 11:38,237399,15090
8255,Washington Big Box,8/22/2022 23:39,8/23/2022 16:22,34373,15217
8256,Pittsburgh Mills,8/22/2022 23:52,8/24/2022 13:46,169953,15213
8257,Butler,8/22/2022 6:40,8/24/2022 14:17,2817,15241
8258,Washington,8/22/2022 6:42,8/24/2022 14:27,2817,15241
8259,Pittsburgh Mills,8/22/2022 6:42,8/24/2022 14:24,2817,15241
8260,Washington,8/22/2022 7:32,8/23/2022 13:59,98640,15235
8261,Washington,8/22/2022 8:39,8/24/2022 8:20,146961,15217
8262,Beaver,8/23/2021 16:19,8/27/2021 19:07,11396,15211
8263,Butler,8/23/2021 19:15,8/25/2021 19:17,23907,15216
8264,Washington,8/23/2021 20:09,8/25/2021 19:04,19826,15228
8265,Butler,8/23/2021 20:22,8/26/2021 18:58,11396,15211
8266,Washington,8/23/2021 20:23,8/26/2021 18:51,11396,15211
8267,Beaver,8/23/2021 8:06,8/25/2021 19:50,24342,15237
8268,Washington,8/23/2021 8:07,8/25/2021 19:50,24342,15237
8269,McKees Rocks,8/23/2022 1:33,8/23/2022 13:28,27809,15235
8270,Butler,8/23/2022 10:34,8/31/2022 13:53,136760,15342
8271,Butler,8/23/2022 11:02,8/25/2022 11:27,219500,15106
8272,McKees Rocks,8/23/2022 11:22,8/25/2022 10:07,240315,15212
8273,Washington Big Box,8/23/2022 11:35,8/25/2022 14:55,209113,15017
8274,Pittsburgh Mills,8/23/2022 11:55,8/25/2022 13:16,68319,15241
8275,Washington,8/23/2022 12:26,8/25/2022 10:03,205765,15227
8276,Pittsburgh Mills,8/23/2022 12:27,8/29/2022 10:19,11396,15220
8277,Butler,8/23/2022 12:27,8/29/2022 10:07,11396,15220
8278,Washington,8/23/2022 12:27,8/29/2022 10:21,11396,15220
8279,Washington,8/23/2022 13:08,8/25/2022 9:37,7417,15210
8280,Washington Big Box,8/23/2022 13:30,8/25/2022 11:28,237522,15102
8281,Washington Big Box,8/23/2022 13:38,8/26/2022 10:28,18345,15044
8282,Washington,8/23/2022 14:40,8/29/2022 15:11,158575,15367
8283,McKees Rocks,8/23/2022 16:34,8/25/2022 12:09,133457,15102
8284,Pittsburgh Mills,8/23/2022 17:24,8/29/2022 11:36,183504,15236
8285,Pittsburgh Mills,8/23/2022 18:42,8/26/2022 12:40,43669,15237
8286,Washington,8/23/2022 2:31,8/24/2022 16:04,154128,15317
8287,Butler,8/23/2022 21:06,8/25/2022 10:31,18194,15234
8288,Pittsburgh Mills,8/23/2022 21:56,8/25/2022 15:49,165457,15206
8289,Beaver,8/23/2022 22:01,8/25/2022 10:18,240391,15226
8290,Butler,8/23/2022 22:05,8/25/2022 9:08,65699,15222
8291,Pittsburgh Mills,8/23/2022 22:07,8/29/2022 10:49,240391,15226
8292,Beaver,8/23/2022 22:09,8/26/2022 12:41,195893,15143
8293,McKees Rocks,8/23/2022 22:11,8/25/2022 11:41,342,15106
8294,Washington,8/23/2022 22:16,8/25/2022 14:09,131625,15235
8295,Washington,8/23/2022 22:21,8/25/2022 11:37,233086,15102
8296,Washington Big Box,8/23/2022 22:22,8/25/2022 9:59,18276,15212
8297,Washington,8/23/2022 22:27,8/25/2022 8:51,23451,15232
8298,Washington,8/23/2022 22:33,8/25/2022 9:47,21146,15227
8299,Washington Big Box,8/23/2022 22:46,8/25/2022 10:42,103097,15236
8300,Pittsburgh Mills,8/23/2022 22:50,8/26/2022 10:08,223985,15120
8301,McKees Rocks,8/23/2022 22:52,8/24/2022 20:44,223985,15120
8302,Pittsburgh Mills,8/23/2022 23:02,8/26/2022 11:42,175408,15143
8303,Butler,8/23/2022 23:02,8/25/2022 10:00,205765,15227
8304,Pittsburgh Mills,8/23/2022 23:04,8/25/2022 12:52,45903,15241
8305,Washington,8/23/2022 23:23,8/25/2022 14:46,77779,15235
8306,McKees Rocks,8/23/2022 23:39,8/25/2022 13:46,99368,15221
8307,Butler,8/23/2022 23:40,8/25/2022 13:47,99368,15221
8308,Washington,8/23/2022 4:29,8/24/2022 15:40,148974,15317
8309,Pittsburgh Mills,8/23/2022 4:51,8/25/2022 14:32,213609,15235
8310,McKees Rocks,8/23/2022 5:48,8/24/2022 14:22,2817,15241
8311,Beaver,8/23/2022 7:03,8/24/2022 11:39,237399,15090
8312,Butler,8/23/2022 7:06,8/25/2022 10:06,184734,15226
8313,Pittsburgh Mills,8/23/2022 7:22,8/24/2022 15:58,226868,15317
8314,Pittsburgh Mills,8/23/2022 8:13,8/26/2022 12:01,140051,15224
8315,McKees Rocks,8/23/2022 8:16,8/25/2022 9:44,184809,15205
8316,Pittsburgh Mills,8/23/2022 8:17,8/26/2022 11:25,210483,15221
8317,Butler,8/23/2022 8:19,8/25/2022 13:39,210483,15221
8318,Butler,8/23/2022 8:30,8/26/2022 15:11,225651,15106
8319,McKees Rocks,8/23/2022 8:41,8/25/2022 10:21,222425,15227
8320,Washington,8/23/2022 9:05,8/26/2022 15:38,216030,15057
8321,Washington Big Box,8/23/2022 9:07,8/25/2022 13:33,564,15317
8322,Pittsburgh Mills,8/23/2022 9:30,8/26/2022 12:35,233196,15090
8323,Washington,8/23/2022 9:34,8/26/2022 12:36,233196,15090
8324,Pittsburgh Mills,8/23/2022 9:55,8/26/2022 13:22,16471,15220
8325,Butler,8/24/2021 14:23,8/25/2021 19:04,8415,15317
8326,Butler,8/24/2021 19:09,8/25/2021 19:16,23907,15216
8327,McKees Rocks,8/24/2021 19:46,8/25/2021 19:04,17087,15367
8328,Butler,8/24/2021 20:54,8/25/2021 19:04,2956,15241
8329,Beaver,8/24/2021 20:54,8/27/2021 19:06,2956,15241
8330,Butler,8/24/2021 9:43,8/26/2021 18:37,15985,15220
8331,Butler,8/24/2021 9:51,8/25/2021 19:04,2817,15241
8332,Butler,8/24/2022 10:38,8/29/2022 10:47,72532,15220
8333,Butler,8/24/2022 11:04,8/31/2022 10:45,17538,15241
8334,Butler,8/24/2022 11:18,8/29/2022 13:58,2817,15241
8335,Washington,8/24/2022 11:25,8/29/2022 15:28,13284,15129
8336,McKees Rocks,8/24/2022 11:32,8/26/2022 12:38,233196,15090
8337,Pittsburgh Mills,8/24/2022 11:33,8/26/2022 12:47,115530,15237
8338,Beaver,8/24/2022 14:10,9/19/2022 15:11,202234,15221
8339,Washington,8/24/2022 14:36,8/26/2022 10:05,131172,15044
8340,McKees Rocks,8/24/2022 14:57,8/29/2022 11:00,38582,15234
8341,Pittsburgh Mills,8/24/2022 14:58,8/29/2022 10:59,38582,15234
8342,Washington,8/24/2022 17:29,8/26/2022 13:48,195297,15106
8343,Pittsburgh Mills,8/24/2022 18:02,8/26/2022 17:54,98234,15217
8344,Pittsburgh Mills,8/24/2022 2:28,09/02/2022 09:50,172212,15235
8345,Beaver,8/24/2022 21:19,8/29/2022 8:41,224205,15218
8346,Pittsburgh Mills,8/24/2022 21:56,8/26/2022 14:44,40423,15220
8347,McKees Rocks,8/24/2022 22:46,8/26/2022 16:37,59649,15317
8348,Pittsburgh Mills,8/24/2022 22:59,8/26/2022 16:38,59649,15317
8349,Butler,8/24/2022 23:02,8/26/2022 12:35,231849,15221
8350,Butler,8/24/2022 23:02,8/30/2022 16:14,167802,15237
8351,Washington,8/24/2022 23:04,8/26/2022 12:04,167802,15237
8352,Pittsburgh Mills,8/24/2022 23:04,8/26/2022 12:03,167802,15237
8353,Washington,8/24/2022 23:18,8/29/2022 14:25,233086,15102
8354,Pittsburgh Mills,8/24/2022 23:27,8/25/2022 13:05,240728,15102
8355,McKees Rocks,8/24/2022 3:52,8/26/2022 16:18,208932,15317
8356,Pittsburgh Mills,8/24/2022 4:23,8/29/2022 11:25,14443,15227
8357,Pittsburgh Mills,8/24/2022 5:59,8/26/2022 12:13,56141,15224
8358,Butler,8/24/2022 6:02,8/25/2022 13:58,179623,15221
8359,Butler,8/24/2022 6:29,8/25/2022 12:02,234692,15317
8360,Pittsburgh Mills,8/24/2022 6:29,8/29/2022 13:21,237177,15228
8361,McKees Rocks,8/24/2022 6:30,8/25/2022 12:01,234692,15317
8362,Washington,8/24/2022 6:49,8/25/2022 10:45,237177,15228
8363,McKees Rocks,8/24/2022 7:05,8/25/2022 12:37,216233,15102
8364,Washington,8/24/2022 7:47,8/25/2022 12:15,48859,15241
8365,Washington Big Box,8/24/2022 7:55,8/25/2022 10:32,238982,15209
8366,Washington Big Box,8/24/2022 8:00,8/25/2022 15:39,115783,15201
8367,McKees Rocks,8/24/2022 8:18,8/26/2022 13:06,240315,15212
8368,McKees Rocks,8/24/2022 8:28,8/29/2022 10:32,184734,15226
8369,Pittsburgh Mills,8/24/2022 8:28,8/29/2022 10:38,184734,15226
8370,Washington,8/24/2022 8:30,8/29/2022 13:06,16102,15243
8371,Washington,8/24/2022 8:57,8/26/2022 17:24,125041,15241
8372,Beaver,8/24/2022 8:58,8/26/2022 16:06,238514,15317
8373,Beaver,8/24/2022 9:12,8/26/2022 15:50,232964,15057
8374,Washington,8/24/2022 9:21,8/26/2022 12:37,233196,15090
8375,Washington,8/25/2021 10:14,8/26/2021 18:37,17971,15106
8376,Beaver,8/25/2021 14:24,8/27/2021 19:07,11396,15211
8377,Washington,8/25/2021 14:24,8/26/2021 18:50,11396,15211
8378,Butler,8/25/2021 14:27,8/26/2021 18:58,11396,15211
8379,Butler,8/25/2021 19:08,8/26/2021 18:37,11565,15317
8380,Butler,8/25/2021 19:48,8/27/2021 19:07,1761,15227
8381,Washington,8/25/2021 20:57,8/26/2021 18:37,2956,15241
8382,Butler,8/25/2021 20:58,8/26/2021 18:37,2956,15241
8383,McKees Rocks,8/25/2021 20:58,8/26/2021 18:37,2956,15241
8384,McKees Rocks,8/25/2021 21:07,8/26/2021 19:09,23907,15216
8385,Beaver,8/25/2021 22:22,8/27/2021 19:19,24338,15228
8386,Washington,8/25/2021 22:22,8/27/2021 19:18,24338,15228
8387,Beaver,8/25/2021 6:40,8/27/2021 20:05,10905,15044
8388,Beaver,8/25/2021 8:11,8/27/2021 19:07,11565,15317
8389,Washington,8/25/2021 8:13,8/26/2021 18:37,11565,15317
8390,Butler,8/25/2021 9:14,8/26/2021 18:37,17971,15106
8391,Beaver,8/25/2021 9:32,8/27/2021 19:07,17454,15301
8392,Butler,8/25/2022 0:07,8/29/2022 11:00,38582,15234
8393,Pittsburgh Mills,8/25/2022 10:19,8/31/2022 13:24,228671,15301
8394,Washington Big Box,8/25/2022 10:20,8/26/2022 17:01,207396,15207
8395,Pittsburgh Mills,8/25/2022 10:21,8/26/2022 14:51,240347,15217
8396,Washington,8/25/2022 10:25,8/30/2022 14:51,233196,15090
8397,Pittsburgh Mills,8/25/2022 10:55,8/26/2022 11:16,98640,15235
8398,Washington Big Box,8/25/2022 11:10,8/29/2022 10:32,71234,15301
8399,Pittsburgh Mills,8/25/2022 11:10,8/26/2022 8:32,239928,15209
8400,Washington,8/25/2022 11:32,8/29/2022 10:46,157382,15226
8401,Butler,8/25/2022 11:33,8/29/2022 10:14,194776,15216
8402,Pittsburgh Mills,8/25/2022 14:04,8/31/2022 11:59,3567,15301
8403,Pittsburgh Mills,8/25/2022 16:00,8/30/2022 9:57,195735,15229
8404,McKees Rocks,8/25/2022 16:40,8/29/2022 11:28,14443,15227
8405,Beaver,8/25/2022 18:07,8/29/2022 17:03,50112,15120
8406,Pittsburgh Mills,8/25/2022 19:31,8/30/2022 12:34,240670,15221
8407,Butler,8/25/2022 22:27,8/26/2022 13:31,119479,15106
8408,Butler,8/25/2022 22:33,8/31/2022 19:15,137482,15224
8409,Washington,8/25/2022 22:33,8/29/2022 15:46,110854,15236
8410,Washington,8/25/2022 22:42,8/29/2022 13:45,2956,15241
8411,Pittsburgh Mills,8/25/2022 22:43,8/31/2022 10:21,167863,15216
8412,Washington,8/25/2022 22:50,8/29/2022 13:50,9032,15241
8413,Washington,8/25/2022 22:51,8/29/2022 15:53,24151,15236
8414,Butler,8/25/2022 23:05,8/30/2022 8:03,169953,15213
8415,Butler,8/25/2022 23:09,8/29/2022 14:12,133457,15102
8416,Pittsburgh Mills,8/25/2022 23:15,8/30/2022 16:47,242857,15237
8417,Washington,8/25/2022 23:22,8/29/2022 10:41,8479,15301
8418,Butler,8/25/2022 5:28,8/29/2022 13:23,20043,15228
8419,Washington,8/25/2022 6:23,8/26/2022 11:09,179623,15221
8420,Beaver,8/25/2022 6:24,8/26/2022 14:43,40423,15220
8421,Washington,8/25/2022 6:25,8/26/2022 14:41,40423,15220
8422,Butler,8/25/2022 6:26,8/29/2022 11:07,40423,15220
8423,Butler,8/25/2022 6:41,8/29/2022 15:51,24151,15236
8424,Butler,8/25/2022 7:01,8/30/2022 7:46,23451,15232
8425,Washington,8/25/2022 7:27,8/25/2022 15:49,165457,15206
8426,Washington Big Box,8/25/2022 7:30,8/26/2022 11:41,175408,15143
8427,Pittsburgh Mills,8/25/2022 7:31,8/26/2022 11:38,175408,15143
8428,Washington,8/25/2022 7:31,8/26/2022 11:39,175408,15143
8429,McKees Rocks,8/25/2022 7:46,8/26/2022 13:37,51434,15106
8430,Washington,8/25/2022 8:29,8/30/2022 14:18,241858,15143
8431,Washington,8/25/2022 8:53,8/29/2022 13:00,564,15317
8432,McKees Rocks,8/25/2022 8:53,8/29/2022 13:04,564,15317
8433,McKees Rocks,8/25/2022 9:48,8/31/2022 13:49,176385,15342
8434,Beaver,8/25/2022 9:49,8/29/2022 14:26,210324,15209
8435,McKees Rocks,8/26/2021 19:17,8/27/2021 19:07,11565,15317
8436,Beaver,8/26/2021 19:27,09/07/2021 12:36,3139,15044
8437,Washington,8/26/2021 19:27,8/27/2021 20:15,3139,15044
8438,Beaver,8/26/2021 19:34,09/03/2021 21:51,23907,15216
8439,McKees Rocks,8/26/2021 20:24,8/27/2021 19:07,17087,15367
8440,Butler,8/26/2021 20:25,8/31/2021 18:13,17087,15367
8441,Washington,8/26/2021 20:25,8/27/2021 19:23,11326,15228
8442,Beaver,8/26/2021 22:00,09/03/2021 17:42,9032,15241
8443,Washington,8/26/2021 7:18,8/26/2021 18:37,2817,15241
8444,McKees Rocks,8/26/2021 8:05,8/27/2021 19:07,8240,15317
8445,Washington,8/26/2021 8:43,8/26/2021 18:37,17477,15102
8446,McKees Rocks,8/26/2021 9:01,8/30/2021 11:13,1882,15235
8447,Beaver,8/26/2022 10:24,8/31/2022 14:06,28168,15317
8448,Washington Big Box,8/26/2022 10:27,8/29/2022 13:47,241714,15211
8449,Washington,8/26/2022 10:50,8/31/2022 15:50,57896,15102
8450,Washington Big Box,8/26/2022 11:23,8/29/2022 15:52,187072,15235
8451,Butler,8/26/2022 11:32,8/31/2022 11:06,160498,15216
8452,Butler,8/26/2022 12:07,8/31/2022 10:16,15619,15216
8453,Pittsburgh Mills,8/26/2022 12:07,8/30/2022 9:39,15619,15216
8454,Washington,8/26/2022 12:08,8/30/2022 9:40,15619,15216
8455,McKees Rocks,8/26/2022 12:09,8/29/2022 14:19,168657,15102
8456,McKees Rocks,8/26/2022 14:32,8/30/2022 8:37,236425,15227
8457,Butler,8/26/2022 15:15,09/01/2022 16:55,144514,15237
8458,Washington Big Box,8/26/2022 17:01,8/30/2022 10:45,68845,15044
8459,Pittsburgh Mills,8/26/2022 17:12,8/30/2022 9:57,195735,15229
8460,Washington Big Box,8/26/2022 18:48,8/31/2022 14:41,16332,15317
8461,Washington,8/26/2022 2:41,8/31/2022 19:28,169953,15213
8462,Pittsburgh Mills,8/26/2022 2:42,8/30/2022 8:01,169953,15213
8463,Beaver,8/26/2022 2:51,8/30/2022 12:47,241961,15218
8464,Washington,8/26/2022 20:29,8/30/2022 11:39,47165,15233
8465,Butler,8/26/2022 20:29,8/31/2022 10:51,47165,15233
8466,Butler,8/26/2022 22:20,8/31/2022 12:00,165457,15206
8467,Pittsburgh Mills,8/26/2022 22:33,8/31/2022 16:20,18194,15234
8468,Butler,8/26/2022 22:47,8/31/2022 11:18,184734,15226
8469,Pittsburgh Mills,8/26/2022 22:47,8/30/2022 9:29,184734,15226
8470,Pittsburgh Mills,8/26/2022 22:47,8/30/2022 9:51,199590,15220
8471,Butler,8/26/2022 23:03,8/31/2022 11:32,19826,15228
8472,Pittsburgh Mills,8/26/2022 5:08,8/31/2022 15:15,2817,15241
8473,Washington,8/26/2022 5:54,8/30/2022 12:24,99368,15221
8474,Pittsburgh Mills,8/26/2022 6:18,8/30/2022 10:49,40423,15220
8475,Beaver,8/26/2022 6:18,8/29/2022 11:03,40423,15220
8476,Washington,8/26/2022 6:18,8/29/2022 11:02,40423,15220
8477,Butler,8/26/2022 6:19,8/29/2022 11:05,40423,15220
8478,McKees Rocks,8/26/2022 7:12,8/29/2022 8:40,223149,15218
8479,Washington,8/26/2022 7:14,8/29/2022 14:05,231957,15102
8480,Pittsburgh Mills,8/26/2022 7:15,8/31/2022 15:01,231957,15102
